y_High,y_Low,y_Today,y_Direction,Lag1,Lag2,Lag3,Lag4,Lag5,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,FXI.Lag1,FXI.Lag2,FXI.Lag3,FXI.Lag4,FXI.Lag5,FXI.P1,FXI.P2,FXI.P3,FXI.P4,FXI.P5,FXI.P6,FXI.P7,FXI.P8,FXI.P9,FXI.P10,EWU.Lag1,EWU.Lag2,EWU.Lag3,EWU.Lag4,EWU.Lag5,EWU.P1,EWU.P2,EWU.P3,EWU.P4,EWU.P5,EWU.P6,EWU.P7,EWU.P8,EWU.P9,EWU.P10,EWJ.Lag1,EWJ.Lag2,EWJ.Lag3,EWJ.Lag4,EWJ.Lag5,EWJ.P1,EWJ.P2,EWJ.P3,EWJ.P4,EWJ.P5,EWJ.P6,EWJ.P7,EWJ.P8,EWJ.P9,EWJ.P10,EWG.Lag1,EWG.Lag2,EWG.Lag3,EWG.Lag4,EWG.Lag5,EWG.P1,EWG.P2,EWG.P3,EWG.P4,EWG.P5,EWG.P6,EWG.P7,EWG.P8,EWG.P9,EWG.P10,VIX.Lag1,VIX.Lag2,VIX.Lag3,VIX.Lag4,VIX.Lag5,VIX.P1,VIX.P2,VIX.P3,VIX.P4,VIX.P5,VIX.P6,VIX.P7,VIX.P8,VIX.P9,VIX.P10
-0.001746152,-0.009698287,-0.002136243,Down,-0.008192286,-0.006566942,-0.001132815,-0.003895676,0.006848101,0.030285337,0.018522383,-0.011640584,0.005918352,0.012976603,0.022932895,0.05025138,0.036789767,0.12247948,0.010280754,-0.022742944,-0.010107892,0.012230477,0.005628072,0.012225401,0.260013924,0.301556694,-0.017869245,0.015399676,0.014914783,0.041767923,0.099681315,0.041767936,0.075720915,0.014499447,-0.010795819,0.001220645,0.005499508,-0.002457791,0.001838871,0.519607455,0.258265286,-0.006131229,0.006190691,0.00966095,0.025215863,0.057788677,0.040170173,0.078106656,0.008024629,-0.011976122,-0.005917177,0.00091919,-0.003127915,0.002934721,0.084610797,0.365192802,-0.013257553,0.005889367,0.011174471,0.020189334,0.063640477,0.025107246,0.086063451,0.009561267,-0.019410117,-0.004760229,0.002551007,-0.008403324,0.010869627,0.34241908,-0.113482593,-0.018753157,0.011416183,0.012848903,0.028035064,0.073558084,0.034913507,0.082916501,0.012322628,0.051235684,0.063532402,0.007462687,0.072453862,-0.089167281,0.030285337,0.018522383,0.102032682,0.066503265,0.080646874,0.212626983,0.819117131,0.143617804,0.318650611,0.146074582
0.014921213,0.001655094,0.014454058,Up,-0.002136243,-0.008192286,-0.006566942,-0.001132815,-0.003895676,-0.14072793,-0.080796602,-0.009429469,0.002963501,0.012807344,0.021681157,0.050193761,0.037968423,0.122527623,0.008030013,-0.018245625,-0.022742944,-0.010107892,0.012230477,0.005628072,-0.145374321,0.090530943,-0.029247491,0.015104816,0.015006002,0.040692273,0.098581147,0.032817352,0.076645603,0.008233428,-0.004025982,-0.010795819,0.001220645,0.005499508,-0.002457791,-0.076415215,0.09264465,-0.008048644,0.006087553,0.009536356,0.023508096,0.05754009,0.041769023,0.078323307,0.00591538,-0.001686967,-0.011976122,-0.005917177,0.00091919,-0.003127915,-0.473777341,-0.134276317,-0.010644642,0.004923492,0.011032174,0.02018305,0.064197609,0.025113251,0.085584734,0.008312847,0.003718749,-0.019410117,-0.004760229,0.002551007,-0.008403324,-1.251563791,-0.543475684,-0.009941139,0.009380643,0.012829869,0.027473759,0.073940919,0.035440443,0.082589466,0.007490599,-0.033644924,0.051235684,0.063532402,0.007462687,0.072453862,-0.14072793,-0.080796602,0.03215429,0.044474539,0.080205958,0.219947649,0.827346889,0.138447799,0.31556816,0.144194757
0.005396479,0.001232325,0.002944622,Up,0.014454058,-0.002136243,-0.008192286,-0.006566942,-0.001132815,0.086929152,0.016035288,0.005789103,0.008978444,0.012812367,0.020212165,0.050130385,0.03935165,0.122580575,0.013244198,0.019495438,-0.018245625,-0.022742944,-0.010107892,0.012230477,-0.536635387,-0.247765428,-0.006245161,0.018754512,0.014923402,0.039562826,0.097523013,0.03386702,0.077534961,0.010638274,0.008596829,-0.004025982,-0.010795819,0.001220645,0.005499508,0.156171375,0.164119902,0.000430014,0.007719282,0.009571483,0.021731671,0.057219479,0.043432152,0.078602728,0.009293774,0.010754734,-0.001686967,-0.011976122,-0.005917177,0.00091919,0.330362126,0.174806999,0.001671632,0.008445317,0.011086707,0.020176762,0.064665891,0.02511926,0.085182361,0.009160553,0.008846316,0.003718749,-0.019410117,-0.004760229,0.002551007,-0.027528499,-0.355343085,0.000663895,0.010972813,0.012856113,0.027244311,0.074271585,0.03565584,0.082306995,0.008921896,-0.120027844,-0.033644924,0.051235684,0.063532402,0.007462687,0.086929152,0.016035288,-0.074887012,0.074259844,0.079288624,0.228013807,0.833831585,0.132751312,0.31313932,0.146545708
0.010646519,0.002958965,0.00690162,Up,0.002944622,0.014454058,-0.002136243,-0.008192286,-0.006566942,-0.098060178,-0.0660198,0.008623193,0.009115121,0.012801722,0.018388081,0.049970787,0.041069237,0.122713925,0.004159028,0.011562059,0.019495438,-0.018245625,-0.022742944,-0.010107892,0.050552413,-0.208360335,0.009336012,0.018612866,0.01487841,0.037749638,0.096177614,0.035552133,0.078665766,0.006381016,-0.001845596,0.008596829,-0.004025982,-0.010795819,0.001220645,0.104653408,0.297084753,-6.15E-05,0.007109424,0.009573743,0.019792118,0.056919515,0.038712899,0.078864156,0.004623952,0.00240478,0.010754734,-0.001686967,-0.011976122,-0.005917177,-0.339178952,-0.133055712,0.005356003,0.008580332,0.011087505,0.019843655,0.06507531,0.025437577,0.084830566,0.004259259,-0.001476525,0.008846316,0.003718749,-0.019410117,-0.004760229,0.266010948,-0.05712871,0.001775036,0.010717418,0.012847942,0.027040441,0.07466704,0.035847228,0.081969179,0.004071021,-0.040668119,-0.120027844,-0.033644924,0.051235684,0.063532402,-0.098060178,-0.0660198,-0.099764633,0.07514595,0.079356546,0.241562768,0.840879059,0.123182757,0.310499692,0.08008817
0.00145151,-0.002653922,-0.000868777,Down,0.00690162,0.002944622,0.014454058,-0.002136243,-0.008192286,0.093442906,0.031403705,0.012744123,0.008629281,0.012644797,0.018905664,0.049966869,0.028169725,0.122717198,0.007664874,-0.002727898,0.011562059,0.019495438,-0.018245625,-0.022742944,-0.634738594,-0.462572222,0.009037564,0.01829815,0.014783042,0.036038123,0.095059733,0.024025445,0.079605342,0.004781489,0.013652983,-0.001845596,0.008596829,-0.004025982,-0.010795819,-0.162601018,-0.005447563,0.012596049,0.009877262,0.009613984,0.023507164,0.062705852,0.028040916,0.07916025,0.008244275,0.003869483,0.00240478,0.010754734,-0.001686967,-0.011976122,-0.276212127,-0.266478572,0.008548599,0.008372987,0.010935333,0.019410318,0.064910386,0.025851674,0.084336523,0.007407444,0.008418741,-0.001476525,0.008846316,0.003718749,-0.019410117,0.395442071,0.416084982,0.010205599,0.011639292,0.01273121,0.026454767,0.063162133,0.03639704,0.081524124,0.009597638,-0.026845638,-0.040668119,-0.120027844,-0.033644924,0.051235684,0.093442906,0.031403705,-0.095751842,0.06074884,0.076735727,0.160518712,0.844842941,0.118768068,0.314129641,0.060377358
0.007922435,0.00082253,0.004960177,Up,-0.000868777,0.00690162,0.002944622,0.014454058,-0.002136243,-0.085430278,-0.026574617,0.007541628,0.006705287,0.012645034,0.017339268,0.049969729,0.021321386,0.122714808,0.004116356,-0.003192778,-0.002727898,0.011562059,0.019495438,-0.018245625,0.112862823,-0.267949477,0.004351774,0.014618427,0.014728653,0.035029788,0.093852533,0.024975323,0.080619989,0.00595379,0.003326192,0.013652983,-0.001845596,0.008596829,-0.004025982,-0.292769045,-0.20343515,0.011933866,0.007302993,0.009592299,0.025044894,0.06579803,0.02392909,0.079552664,0.005752407,-0.010802809,0.003869483,0.00240478,0.010754734,-0.001686967,-0.068279202,-0.228395793,-0.003156379,0.007934825,0.010983027,0.019718016,0.048564208,0.025557637,0.08374961,0.004293429,0,0.008418741,-0.001476525,0.008846316,0.003718749,-0.890245143,-0.127954939,0.006261528,0.004717916,0.012684721,0.02606045,0.053775305,0.036767212,0.081189187,0.003668415,0.006666667,-0.026845638,-0.040668119,-0.120027844,-0.033644924,-0.085430278,-0.026574617,-0.050098495,0.046781243,0.076742325,0.10022991,0.848530207,0.110664069,0.3127588,0.051671733
0.004581054,-0.000173603,0.003692264,Up,0.004960177,-0.000868777,0.00690162,0.002944622,0.014454058,0.41809708,0.464190175,0.006827566,0.005686901,0.012569222,0.020066322,0.052964031,0.022012365,0.122890559,0.00709407,0.013720257,-0.003192778,-0.002727898,0.011562059,0.019495438,0.311468733,0.177594922,0.01040863,0.01021836,0.014473188,0.033983831,0.092195292,0.025960641,0.082012896,0.006781171,0.010472724,0.003326192,0.013652983,-0.001845596,0.008596829,0.280469131,0.063962143,0.015620188,0.006133643,0.009507077,0.03383197,0.076328145,0.025562261,0.080193449,0.005111305,0.011416066,-0.010802809,0.003869483,0.00240478,0.010754734,0.107424941,-0.121670566,0.004773233,0.008960993,0.010901573,0.019699171,0.048913306,0.025575646,0.083444562,0.005733327,0.009427142,0,0.008418741,-0.001476525,0.008846316,0.531030864,0.522201648,0.010700698,0.005315487,0.012551659,0.02505695,0.053826808,0.037709266,0.08114428,0.006193078,-0.048136646,0.006666667,-0.026845638,-0.040668119,-0.120027844,0.41809708,0.464190175,-0.051406687,0.046512331,0.075576738,0.109278539,0.855357245,0.13878797,0.337482636,0.0624
0.006876242,-0.003413387,-0.000130579,Down,0.003692264,0.004960177,-0.000868777,0.00690162,0.002944622,-0.678606719,-0.119220254,0.00699257,0.002877993,0.01257421,0.022289838,0.056609411,0.02349943,0.123103722,0.004755482,0.011780406,0.013720257,-0.003192778,-0.002727898,0.011562059,0.09437333,0.25418453,0.016034341,0.008431703,0.014372313,0.032205816,0.090622522,0.027635578,0.083334805,0.006022663,0.005357262,0.010472724,0.003326192,0.013652983,-0.001845596,-0.199849674,-0.087062268,0.014737908,0.00607255,0.009484326,0.037261164,0.081405282,0.02756771,0.080805527,0.005980861,0.002754237,0.011416066,-0.010802809,0.003869483,0.00240478,-0.136003397,-0.109618041,0.005576254,0.008012119,0.010903231,0.019447988,0.042773971,0.025815676,0.083144603,0.003128989,0.000724602,0.009427142,0,0.008418741,-0.001476525,-0.85578966,-0.214546466,0.007961419,0.005099282,0.012542634,0.024055408,0.053921904,0.038649481,0.081061364,0.003632328,0.016793893,-0.048136646,0.006666667,-0.026845638,-0.040668119,-0.678606719,-0.119220254,-0.01740174,0.028802807,0.075614972,0.116845816,0.861860011,0.132912953,0.335160606,0.061538462
0.003872798,-0.007110199,-0.002953048,Down,-0.000130579,0.003692264,0.004960177,-0.000868777,0.00690162,0.018791676,-0.111428883,0.003931305,0.003326878,0.012566135,0.020967195,0.056307272,0.024762831,0.123354472,0.010324872,0.003984908,0.011780406,0.013720257,-0.003192778,-0.002727898,-0.112696062,0.128738325,0.01523868,0.007897425,0.014154736,0.033764598,0.092912387,0.029401031,0.084460597,0.007112669,0.002078932,0.005357262,0.010472724,0.003326192,0.013652983,-0.801278676,-0.413697301,0.009776851,0.004917618,0.009462486,0.037308561,0.082848361,0.029544988,0.081492403,0.00743605,0.000367133,0.002754237,0.011416066,-0.010802809,0.003869483,-0.001559178,-0.045760227,0.004387755,0.008033621,0.01088747,0.01925968,0.039153261,0.025995623,0.082907343,0.005700588,0.009332397,0.000724602,0.009427142,0,0.008418741,0.634711465,0.688028473,0.011766419,0.004786719,0.012568462,0.032374431,0.053858504,0.039884435,0.081116643,0.006829619,0.033923304,0.016793893,-0.048136646,0.006666667,-0.026845638,0.018791676,-0.111428883,0.020316027,0.033365978,0.075723367,0.122310921,0.867721616,0.128670002,0.333067524,0.113177041
0.012775192,-0.002425474,0.010735969,Up,-0.002953048,-0.000130579,0.003692264,0.004960177,-0.000868777,0.040035002,-0.074600745,3.19E-05,0.003290532,0.012556855,0.019907013,0.055978342,0.025775527,0.123627456,0.011061647,-0.00601334,0.003984908,0.011780406,0.013720257,-0.003192778,0.324662397,0.398258104,0.005058883,0.00876079,0.014064221,0.032590875,0.091473441,0.030503036,0.085666011,0.020692803,-0.003875846,0.002078932,0.005357262,0.010472724,0.003326192,0.130875335,-0.249771945,0.002391009,0.005208577,0.009459847,0.035638807,0.082037358,0.031107128,0.082180322,0.010781701,0.000550331,0.000367133,0.002754237,0.011416066,-0.010802809,0.283035742,0.256627878,0.004052298,0.007927461,0.010826978,0.019190654,0.039291229,0.026061585,0.082785581,0.011443319,-0.006139358,0.009332397,0.000724602,0.009427142,0,-0.65119073,0.020694015,0.002897537,0.006681406,0.012521409,0.031686289,0.053727766,0.040524412,0.081230637,0.015311703,0.025161754,0.033923304,0.016793893,-0.048136646,0.006666667,0.040035002,-0.074600745,0.038834951,0.032367904,0.075563673,0.126527843,0.874321235,0.125396105,0.330710909,0.095785441
-0.003054409,-0.019058564,-0.019341497,Down,0.010735969,-0.002953048,-0.000130579,0.003692264,0.004960177,-0.063268298,-0.132944868,0.007573855,0.005221723,0.012174548,0.026287573,0.063368551,0.027214576,0.124276324,0.015237624,-0.000222846,-0.00601334,0.003984908,0.011780406,0.013720257,-0.364942084,-0.046038406,0.000178182,0.008231131,0.013708929,0.031011753,0.089739213,0.03198567,0.087118784,0.011947655,-0.001792216,-0.003875846,0.002078932,0.005357262,0.010472724,0.542362233,0.457105493,-0.001848441,0.005722034,0.009127287,0.033910924,0.080993603,0.032723651,0.083065669,0.007514277,0.006560993,0.000550331,0.000367133,0.002754237,0.011416066,-0.293218557,-0.039197315,0.00630892,0.004681423,0.010325763,0.018613689,0.039016649,0.026612932,0.083027908,0.010121439,-0.0069092,-0.006139358,0.009332397,0.000724602,0.009427142,-0.349230935,-0.275479951,-0.005281114,0.007962963,0.011991591,0.030948199,0.053292207,0.041210841,0.081610411,0.007695089,-0.02054292,0.025161754,0.033923304,0.016793893,-0.048136646,-0.063268298,-0.132944868,0.015951103,0.034621963,0.073200493,0.131007843,0.885687706,0.121917962,0.32665213,0.098039216
0.003242063,-0.00560213,-0.000839725,Down,-0.019341497,0.010735969,-0.002953048,-0.000130579,0.003692264,0.162937789,0.131270888,-0.010023098,0.011168425,0.012205362,0.025124779,0.062991857,0.027659698,0.124586546,0.016315098,-0.029823294,-0.000222846,-0.00601334,0.003984908,0.011780406,0.270552071,0.206073404,-0.025006709,0.01579498,0.013896827,0.030086951,0.088582153,0.032625929,0.08808806,0.014456103,-0.015776635,-0.001792216,-0.003875846,0.002078932,0.005357262,-0.324169077,0.134935122,-0.014648705,0.00807637,0.009247009,0.03258976,0.080220188,0.033959667,0.083721705,0.009101912,-0.010869564,0.006560993,0.000550331,0.000367133,0.002754237,0.380626781,0.400635274,-0.00440204,0.006502623,0.010280742,0.017937215,0.039010555,0.027259371,0.083033287,0.009774972,-0.028421829,-0.0069092,-0.006139358,0.009332397,0.000724602,0.426911088,0.222658597,-0.026857885,0.013995424,0.012159045,0.030223862,0.053375332,0.04188448,0.081537932,0.014606704,0.172936893,-0.02054292,0.025161754,0.033923304,0.016793893,0.162937789,0.131270888,0.16581777,0.074117161,0.075342585,0.130725196,0.893348878,0.122137401,0.323916453,0.286343612
0.01126017,0.002011851,0.007131502,Up,-0.000839725,-0.019341497,0.010735969,-0.002953048,-0.000130579,-0.254879197,-0.089968737,-0.008429705,0.010809748,0.01207132,0.024015788,0.062439335,0.028022843,0.125041569,0.008894018,-0.002068981,-0.029823294,-0.000222846,-0.00601334,0.003984908,-1.026246949,-0.365818942,-0.020490885,0.013347683,0.013789138,0.029241975,0.087285425,0.030685071,0.089174337,0.007157654,-0.001519386,-0.015776635,-0.001792216,-0.003875846,0.002078932,0.25137163,0.393577451,-0.012067774,0.006828781,0.009222148,0.031303558,0.07939745,0.035162975,0.084419578,0.005792775,0.000552432,-0.010869564,0.006560993,0.000550331,0.000367133,-0.246474157,0.05647134,-0.003303313,0.006330981,0.010197633,0.016949173,0.038863936,0.027282061,0.083162684,0.007793691,0.002982817,-0.028421829,-0.0069092,-0.006139358,0.009332397,-0.208909409,-0.070625072,-0.018373525,0.014310967,0.012146808,0.029069571,0.053359499,0.042219158,0.081551737,0.00524152,-0.009185548,0.172936893,-0.02054292,0.025161754,0.033923304,-0.254879197,-0.089968737,0.104721959,0.077480528,0.075341785,0.129160338,0.901162736,0.123352311,0.321126253,0.097785978
0.002519141,-0.010906662,-0.004665995,Down,0.007131502,-0.000839725,-0.019341497,0.010735969,-0.002953048,-0.033842103,-0.102626522,-0.000307881,0.011662875,0.012068515,0.022687141,0.061739135,0.017365844,0.12561821,0.00922975,0.001606648,-0.002068981,-0.029823294,-0.000222846,-0.00601334,0.1910937,-0.203246718,-0.011794029,0.012900893,0.013641406,0.028437411,0.085787622,0.029621404,0.084399986,0.006685039,0.004537322,-0.001519386,-0.015776635,-0.001792216,-0.003875846,0.180025291,0.381722634,-0.003916799,0.007451898,0.009230094,0.029663561,0.078530901,0.02966361,0.085154614,0.004847016,0.0109269,0.000552432,-0.010869564,0.006560993,0.000550331,0.095823051,0.079447101,0.006119884,0.008204819,0.010209631,0.015620228,0.038504912,0.018062066,0.083479536,0.00784958,0.002974061,0.002982817,-0.028421829,-0.0069092,-0.006139358,-0.297813765,-0.163745985,-0.00847767,0.012832863,0.012143468,0.027842018,0.05335554,0.035245208,0.081555189,0.004841713,-0.11239782,-0.009185548,0.172936893,-0.02054292,0.025161754,-0.033842103,-0.102626522,-0.021724643,0.103746515,0.076019834,0.132474748,0.911256658,0.120779099,0.317521881,0.111111043
0.005111569,-0.002352665,0.003576643,Up,-0.004665995,0.007131502,-0.000839725,-0.019341497,0.010735969,0.031687583,-0.052524332,-0.003617718,0.011757403,0.011985784,0.021947157,0.061254698,0.018076847,0.126017161,0.013573848,-0.00183953,0.001606648,-0.002068981,-0.029823294,-0.000222846,-0.168237354,-0.221761485,-0.007258941,0.013138167,0.013582842,0.027758805,0.084456367,0.030034088,0.085522579,0.008545012,0.002714884,0.004537322,-0.001519386,-0.015776635,-0.001792216,-0.367951831,-0.081102396,0.001147628,0.007974371,0.009203676,0.028175275,0.077719093,0.028928575,0.085843216,0.00912961,-0.003472213,0.0109269,0.000552432,-0.010869564,0.006560993,0.171319315,0.222383508,0.001867499,0.008517875,0.010100362,0.014991283,0.038344369,0.018670153,0.083621222,0.011380286,-0.000371944,0.002974061,0.002982817,-0.028421829,-0.0069092,0.252113461,0.095446585,-0.002966266,0.013195188,0.012130234,0.027172531,0.05341492,0.035873603,0.081503414,0.011980607,0.031023102,-0.11239782,-0.009185548,0.172936893,-0.02054292,0.031687583,-0.052524332,-0.006817884,0.103976652,0.075952045,0.133196726,0.919597249,0.120218575,0.314543594,0.151619504
0.007313276,0.001346162,0.006689233,Up,0.003576643,-0.004665995,0.007131502,-0.000839725,-0.019341497,-0.068001406,-0.093049596,0.002768106,0.010249856,0.011944598,0.021186694,0.060845756,0.018807526,0.126353941,0.007481837,0.007757327,-0.00183953,0.001606648,-0.002068981,-0.029823294,0.147236187,-0.054412352,0.005367528,0.014500798,0.013553452,0.027127802,0.083163364,0.030629608,0.086612915,0.007582675,-0.006375324,0.002714884,0.004537322,-0.001519386,-0.015776635,0.071589611,-0.003870198,-0.001939235,0.008153155,0.009174632,0.026983565,0.077095484,0.030054098,0.086372182,0.007924383,0.000547919,-0.003472213,0.0109269,0.000552432,-0.010869564,-1.541944461,-0.496326621,0.002857422,0.007892003,0.010054219,0.01442528,0.038279919,0.019217385,0.083678101,0.005505579,-0.004107495,-0.000371944,0.002974061,0.002982817,-0.028421829,-0.378811663,-0.214600493,-0.001714724,0.013203716,0.012110671,0.026529129,0.053601022,0.036477513,0.081341148,0.00750469,-0.04989605,0.031023102,-0.11239782,-0.009185548,0.172936893,-0.068001406,-0.093049596,-0.063838069,0.107081586,0.075499426,0.136353263,0.926569251,0.117767931,0.312054007,0.083969466
0.012348293,0.005020456,0.011436298,Up,0.006689233,0.003576643,-0.004665995,0.007131502,-0.000839725,0.155727538,0.105771817,0.007104127,0.005064358,0.011918244,0.020108198,0.06047522,0.019843784,0.126659091,0.005959091,0.009938938,0.007757327,-0.00183953,0.001606648,-0.002068981,0.304810314,0.412104245,0.012302192,0.005518309,0.012995219,0.026031243,0.082182363,0.031664506,0.087440153,0.008176244,0.002120653,-0.006375324,0.002714884,0.004537322,-0.001519386,0.316696915,0.283012125,-0.000121147,0.0043293,0.008975645,0.025721696,0.076660731,0.01845092,0.086740954,0.008231738,-0.000548219,0.000547919,-0.003472213,0.0109269,0.000552432,0.381453281,-0.11846029,0.000694922,0.005466661,0.010051497,0.013853694,0.038196304,0.019770015,0.083751894,0.00347918,0.005200568,-0.004107495,-0.000371944,0.002974061,0.002982817,-0.270085688,-0.288838744,0.002159185,0.003635892,0.012052978,0.025559245,0.053870392,0.017141734,0.081106278,0.00709746,-0.052516411,-0.04989605,0.031023102,-0.11239782,-0.009185548,0.155727538,0.105771817,-0.077388964,0.053572315,0.07508315,0.142903073,0.932380098,0.112682846,0.30997905,0.057917889
0.001991483,-0.002943628,1.75E-05,Up,0.011436298,0.006689233,0.003576643,-0.004665995,0.007131502,-0.068539403,0.02730211,0.01379618,0.006002949,0.011951132,0.023390423,0.064478014,0.02091187,0.127126415,0.007291231,0.015784745,0.009938938,0.007757327,-0.00183953,0.001606648,-0.297688525,0.02714131,0.021622548,0.006946121,0.013078895,0.024208838,0.081055244,0.030663575,0.088390606,0.006037589,0.013153958,0.002120653,-0.006375324,0.002714884,0.004537322,-1.015053581,-0.326050073,0.009902784,0.006963337,0.009045862,0.024442148,0.076014409,0.01754562,0.087289185,0.004501831,0.012452622,-0.000548219,0.000547919,-0.003472213,0.0109269,0.139195571,0.02705576,0.009252855,0.007208748,0.010112839,0.017506264,0.038038669,0.020322019,0.083891014,0.006347534,0.013919371,0.005200568,-0.004107495,-0.000371944,0.002974061,0.335681677,0.100962404,0.012686358,0.00679329,0.012118166,0.024804762,0.054060619,0.016393474,0.080940414,0.005520795,-0.023134328,-0.052516411,-0.04989605,0.031023102,-0.11239782,-0.068539403,0.02730211,-0.061230209,0.051998046,0.075086539,0.146879899,0.938726157,0.109595352,0.307712977,0.051801802
0.006281305,-0.000721972,0.002143771,Up,1.75E-05,0.011436298,0.006689233,0.003576643,-0.004665995,-0.078185346,-0.046121322,0.010328667,0.006163069,0.011939977,0.022344219,0.063987299,0.021929857,0.127544031,0.004949682,-0.005364224,0.015784745,0.009938938,0.007757327,-0.00183953,-0.31009012,-0.193539472,0.010799372,0.008691615,0.013093998,0.023056702,0.080005207,0.031753985,0.089276059,0.006732495,0.005648017,0.013153958,0.002120653,-0.006375324,0.002714884,0.37898434,0.105870603,0.012094586,0.007032827,0.009046423,0.023145058,0.075364108,0.018789547,0.087840792,0.006877961,-0.006905362,0.012452622,-0.000548219,0.000547919,-0.003472213,-0.76079355,-0.341860509,0.00189343,0.007323728,0.010130255,0.017226073,0.037916217,0.020591793,0.083999082,0.003093685,0.005826633,0.013919371,0.005200568,-0.004107495,-0.000371944,-0.005098284,0.066066791,0.014407046,0.006855173,0.012127343,0.024001201,0.054143866,0.017164731,0.08086783,0.006957195,-0.002994012,-0.023134328,-0.052516411,-0.04989605,0.031023102,-0.078185346,-0.046121322,-0.046395432,0.034829022,0.075029891,0.150911112,0.945628143,0.106465635,0.305248393,0.041888804
0.00274244,-0.002178607,0.002080299,Up,0.002143771,1.75E-05,0.011436298,0.006689233,0.003576643,0.085442111,0.032240357,0.007668142,0.004444964,0.011926819,0.023461636,0.065806648,0.022959882,0.127925732,0.007008338,0.007101566,-0.005364224,0.015784745,0.009938938,0.007757327,0.47319808,0.338620375,0.010857826,0.007733975,0.013108501,0.021853215,0.078874743,0.032892995,0.090229333,0.012683556,0.005910246,0.005648017,0.013153958,0.002120653,-0.006375324,-0.724912313,-0.327012097,0.013902274,0.007093965,0.00906154,0.026989909,0.080065251,0.020050159,0.088455618,0.005032623,0.005961021,-0.006905362,0.012452622,-0.000548219,0.000547919,-0.342486744,-0.374980997,0.005558192,0.007286968,0.010085723,0.016778086,0.03784899,0.021023125,0.084058413,0.005067855,0.015770682,0.005826633,0.013919371,0.005200568,-0.004107495,0.500141579,0.811643642,0.023027304,0.007941591,0.012230914,0.024379489,0.054064585,0.018211221,0.080936957,0.006481851,0.027656477,-0.002994012,-0.023134328,-0.052516411,-0.04989605,0.085442111,0.032240357,0.000874126,0.03361957,0.075108056,0.151656796,0.952125047,0.105886707,0.302928456,0.110505837
0.00481008,0.001250299,0.004615035,Up,0.002080299,0.002143771,1.75E-05,0.011436298,0.006689233,-0.177455409,-0.115978979,0.005259869,0.004593512,0.011748711,0.024324169,0.067769048,0.02417072,0.128137555,0.004931791,0.01032285,0.007101566,-0.005364224,0.015784745,0.009938938,0.127620993,0.345771586,0.013669936,0.007876941,0.013001424,0.028345529,0.086429652,0.034443858,0.091102377,0.007297612,-0.003558737,0.005910246,0.005648017,0.013153958,0.002120653,0.241718766,-0.093428444,0.00560661,0.00609677,0.00895976,0.025578923,0.079540808,0.021396516,0.088898233,0.003867926,-0.000542175,0.005961021,-0.006905362,0.012452622,-0.000548219,0.369755499,-0.047358276,0.002900156,0.007368406,0.010031591,0.016299425,0.037898956,0.021483991,0.084014316,0.002536746,0.000358277,0.015770682,0.005826633,0.013919371,0.005200568,-0.043570764,0.454416132,0.01498292,0.006444908,0.012173038,0.023544057,0.049599278,0.019363384,0.080895481,0.00502509,-0.011782032,0.027656477,-0.002994012,-0.023134328,-0.052516411,-0.177455409,-0.115978979,0.001622658,0.029231017,0.072040519,0.15400668,0.955066541,0.104062324,0.301878097,0.047014925
0.001109661,-0.004134475,0.001046364,Up,0.004615035,0.002080299,0.002143771,1.75E-05,0.011436298,0.041832707,-0.044095043,0.005823398,0.004434274,0.011753937,0.027853684,0.072378048,0.025327308,0.128415225,0.003555337,0.006979293,0.01032285,0.007101566,-0.005364224,0.015784745,-0.598500364,-0.121272618,0.013662886,0.007763564,0.012777326,0.034241608,0.092683316,0.035685324,0.092250593,0.006790734,0.002366805,-0.003558737,0.005910246,0.005648017,0.013153958,-0.25106953,-0.145634581,0.003265034,0.006072135,0.008921551,0.024192475,0.078901817,0.02271946,0.089437523,0.004457563,0.000722408,-0.000542175,0.005961021,-0.006905362,0.012452622,0.133032095,0.126503102,0.001265843,0.007276283,0.010011208,0.015870877,0.037872044,0.021896607,0.084038067,0.002895404,0.00107375,0.000358277,0.015770682,0.005826633,0.013919371,-1.43245283,-0.412806206,0.008591468,0.007152845,0.012012581,0.023505706,0.050549712,0.020453046,0.081050994,0.003228121,-0.059282371,-0.011782032,0.027656477,-0.002994012,-0.023134328,0.041832707,-0.044095043,-0.041853513,0.031603795,0.07219888,0.155855921,0.959208068,0.106806937,0.303658236,0.106820049
